original,simplified_human,simplified_by_model
"융복합지원사업 357개소에 34억2,300만원, 주택지원사업 26가구에 1억6,600만원, 건물지원사업 4개소에 1,960만원 등 모두 36억원이 투입된다.","융복합지원사업에는 357곳에 34억2,300만원이 지원되고, 주택지원사업은 26가구에 1억6,600만원이 지원돼요. 그리고 건물지원사업은 4곳에 1,960만원이 지원됩니다. 이렇게 모두 합쳐서 36억원이 사용될 거예요.","융복합지원사업 357개소에 총 34억 2,300만원이 사용될 거예요. 주택지원사업 26가구에 1억 6,600만원이 사용되고, 건물지원사업 4개소에 1,960만원이 사용될 거예요. 모두 36억원이 사용될 예정이에요."
인천 송도국제도시 국제화복합단지에 2026년까지 연세대학교 세브란스병원과 바이오공정인력 양성센터 등이 들어선다.,"2026년까지 인천 송도국제도시에 연세대학교 세브란스병원과 바이오공정인력 양성센터가 생길 거예요. 이곳은 사람들이 건강하게 지낼 수 있도록 도와주는 병원과, 바이오라는 생명과학 분야에서 일할 사람들을 기르는 학교 같은 곳이에요.",인천 송도국제도시 국제화복합단지에 2026년까지 연세대학교 세브란스병원과 바이오공정인력 양성센터가 생길 거예요.
"15일 한국부동산원에 따르면 올 1월 기준 도내 아파트의 평균 매매가격은 전년 동월보다 3,695만원 오른 1억8,514만원에 달했다. 이는 관련 통계 작성이 시작된 2012년 1월 이후 가장 높다. 더욱이 도내 평균값은 2020년 6월(1억4,227만원)부터 1년7개월째 전월 대비 상승하고 있다.","15일 한국부동산원에서 발표한 내용에 따르면, 올해 1월에 우리 지역 아파트의 평균 가격이 작년 같은 달보다 3,695만원이 올라서 1억8,514만원이 되었다고 해. 이 가격은 2012년 1월에 통계를 시작한 이후로 가장 높은 거야. 게다가, 우리 지역의 평균 아파트 가격은 2020년 6월부터 1년 7개월 동안 계속해서 오르고 있어.","15일 한국부동산원에 따르면, 올해 1월에 우리 지역 아파트의 평균 가격이 작년 같은 달보다 3,695만 원 오른 1억 8,514만 원에 달했다. 이는 관련 통계가 시작된 2012년 1월 이후 가장 높은 수치다. 그리고 올해 평균 가격은 2020년 6월(1억 4,227만 원) 이후로 1년 7개월째 계속 상승하고 있다."
이번 빅 스텝에는 임박한 ‘한국·미국 기준금리 역전’도 고려된 것으로 해석된다.,이번 큰 변화는 한국과 미국의 이자율 차이가 가까워진 것도 영향을 미쳤다고 해석할 수 있어요.,이번 큰 변화는 '한국과 미국의 기준금리가 서로 역전될 수 있다'는 것을 생각해서 준비된 것으로 보입니다.
중진공·강원일보 우수기업 지원 위한 간담회 개최,중소기업진흥공단과 강원일보가 좋은 기업을 도와주기 위한 모임을 열었어요.,중진공과 강원일보가 좋은 기업을 도와주기 위해 모임을 열었어요.
윤병조 인천대 도시공학과 교수는 “제2경인 지하화에 대해 전문기관의 검토로 안정성을 확보해야 한다”며 “관련 계획 변경 등 행정절차를 신속하게 처리해 수분양자의 피해를 최소화하는 데 시가 함께 노력해야 한다”고 했다.,인천대학교의 윤병조 교수님은 “제2경인 지하화에 대해 전문가들이 안전성을 확인해야 한다”고 말씀하셨어요. 그리고 “계획을 바꾸는 등 행정 절차를 빠르게 처리해서 집을 사는 사람들이 피해를 덜 받도록 시청이 함께 노력해야 한다”고 덧붙이셨어요.,윤병조 인천대 도시공학과 교수는 “제2경인 지하화에 대해 전문가의 검토를 통해 안정성을 확보해야 한다”고 말했습니다. 그리고 “관련 계획을 바꾸는 일이나 행정 절차를 빨리 처리해서 수분양자가 피해를 최소화할 수 있도록 시가 함께 노력해야 한다”고 덧붙였습니다.
"이와 함께 시는 대곡3-2구역(6천194가구)과 왕길3구역(4천680가구) 등 10개 구역을 대상으로 도시개발사업을 추진하기 위해 도시개발계획 수립 등 기본절차인 구역지정 단계를 밟고 있다. 또 재개발사업 37곳, 재건축사업 10곳 등에 대한 행정절차도 추진 중이다. 이들 주택 개발사업이 정상적으로 이뤄질 경우의 주택 공급량은 최소 6만 가구 이상이다.","이와 함께, 시에서는 대곡3-2구역(6천194가구)과 왕길3구역(4천680가구) 등 10개 지역에서 도시를 발전시키기 위한 계획을 세우고 있어요. 이 과정은 먼저 그 지역을 개발할 수 있도록 정하는 단계부터 시작해요. 또한, 재개발사업 37곳과 재건축사업 10곳에 대한 행정 절차도 진행 중이에요. 이 모든 주택 개발이 잘 진행되면, 최소 6만 가구 이상의 집이 새로 생길 거예요.","이와 함께, 시는 대곡3-2구역(6천194가구)과 왕길3구역(4천680가구) 같은 10개 지역을 대상으로 도시 개발을 위해 필요한 일을 시작하고 있어요. 이 지역에 대한 도시 개발 계획을 세우는 일을 먼저 하고, 그 다음에는 재개발 사업을 37곳과 재건축 사업을 10곳에 대해 필요한 절차를 진행할 거예요. 이들 주택 개발 사업이 잘 진행된다면, 최소 6만 가구가 더 공급될 수 있을 거예요."
"군은 어울림공간 조성을 위해 건물 및 토지 매입비를 포함 총사업비 41억여원을 투입, 신장대리에 위치한 옛 김찬일정형외과 건물을 리모델링한다. 이 건물은 지하 1층~지상 3층의 연면적 945.8㎡ 규모로 앞으로 원도심 내 머무를 수 있는 건강테마의 친환경 문화공간으로 조성될 예정이다. 완공은 2023년 10월로 예정돼 있다.","군에서는 사람들이 함께 어울릴 수 있는 공간을 만들기 위해 약 41억 원을 사용합니다. 신장대리에 있는 옛 김찬일 정형외과 건물을 새롭게 고치기로 했어요. 이 건물은 지하 1층과 지상 3층으로 이루어져 있고, 전체 면적은 945.8㎡입니다. 앞으로 이곳은 건강과 관련된 다양한 활동을 할 수 있는 친환경 문화공간으로 만들어질 예정이에요. 이 건물은 2023년 10월에 완공될 계획입니다.","군은 어울림공간을 만들기 위해 건물과 땅을 사서 41억 원을 사용했어요. 이 건물은 옛 김찬일정형외과 건물이지만, 이제 리모델링해서 건강을 생각하는 친환경 문화 공간으로 바뀔 거예요. 이 건물은 지하 1층에서 지상 3층까지 크기가 945.8㎡로 돼요. 앞으로 원도심 안에 있는 머무는 건강테마의 친환경 공간으로 사용할 거예요. 이 건물은 2023년 10월에 완공될 예정이에요."
"28일 안성시에 따르면 시는 다음달 1일부터 2천96곳의 리·통·반 마을 간 경계를 설정하는 행정구역 관리시스템을 운영, 효율적인 행정업무에 나선다.","안성시는 28일에 발표했어요. 다음 달 1일부터 2,096개의 마을 경계를 정하는 시스템을 시작할 거예요. 이렇게 하면 행정 업무가 더 효율적으로 진행될 수 있어요.","안성시에서는 다음 달 1일부터 2,96곳의 마을 사이에 경계를 정해서 관리하는 시스템을 시작합니다. 이 시스템은 행정 업무를 더 효율적으로 도와줄 거예요."
"군은 둔내면행정복지센터와 횡성읍내 종합보건복지타운 내 노후된 무인민원발급기를 올해 3월과 10월, 신형으로 교체했고 안흥우체국 365코너에 무인민원발급기를 추가 설치했다.","군은 둔내면행정복지센터와 횡성읍에 있는 종합보건복지타운에 오래된 무인민원발급기를 올해 3월과 10월에 새로 바꿨고, 안흥우체국 365코너에도 새로운 무인민원발급기를 하나 더 설치했어요.",군은 둔내면행정복지센터와 횡성읍내에 있는 종합보건복지타운에서 오래된 무인민원발급기를 올해 3월과 10월에 새롭게 교체했어요. 그리고 안흥우체국 365코너에 새로운 무인민원발급기를 추가로 설치했어요.
피해자 “당첨 통보 후 분양 재공고로 계약 취소”,"피해자 “당첨 소식을 듣고 나서, 다시 나오는 분양 공고 때문에 계약을 취소했어요.”",피해자 “당첨 통보 후 분양 재공고로 계약을 취소했어요”
김병수 시장은 “이번 용역으로 도시기능 강화를 위해 가장 적합한 공공시설 용지 확보 방안 및 지역경제 활성화를 위한 시행지침 완화 방안 등을 공공성의 목적으로 면밀하게 검토해야 한다”고 강조했다.,"김병수 시장은 “이번 조사에서 우리 도시의 기능을 더 좋게 만들기 위해 필요한 공공시설을 어디에 만들지, 그리고 지역 경제를 살리기 위해 어떤 규칙을 좀 더 쉽게 바꿀 수 있을지 잘 살펴봐야 한다”고 말했습니다.","김병수 시장은 “이번 작업으로 도시를 더 좋게 만들기 위해 필요한 공공시설을 어떻게 찾고, 지역 경제를 활성화할 수 있는 방법을 잘 살펴봐야 한다”고 말했습니다."
"한편 건보공단은 전화 연결 시 홈페이지, 모바일 등 대체 가능한 채널을 ARS 멘트로 송출하고 문자로 안내하는 등 민원인 불편을 최소화하기 위한 방안을 마련했다.","건강보험공단은 전화로 연결될 때, 홈페이지나 모바일 앱 같은 다른 방법도 사용할 수 있다고 알려주는 안내를 하고, 문자로도 정보를 보내서 사람들이 불편하지 않도록 도와주고 있어요.","건강보험공단은 전화로 연결 시 홈페이지나 모바일 앱을 통해 도움을 주고, 문자로 안내하는 방법으로 사람들이 불편을 덜 수 있도록 준비했습니다."
‘민생경제’ 안정에 사활을 건 경기도가 2천359억원 규모의 비상경제 대책 사업을 추진한다.,"경기도는 사람들의 생활과 경제를 안정시키기 위해 2,359억 원 규모의 긴급 경제 대책을 시행할 계획이에요.","경기도가 경제 안정을 위해 2,359억 원의 긴급 지원 사업을 시작했어요."
구인난에 대한 목소리도 있었다. 정의수 단정바이오 대표는 “모든 정책이 구인이 아닌 구직에 포커싱이 맞춰져 있다”면서 “정주 여건을 개선하고 일-교육 시스템 구축 등 지원금 위주가 아닌 정책을 요청한다”고 했다.,"구인난에 대한 이야기도 있었습니다. 정의수 단정바이오 대표는 “모든 정책이 일자리를 찾는 사람들보다는 일자리를 구하는 사람들에게 초점을 맞추고 있다”고 말했습니다. 그는 “사람들이 살기 좋은 환경을 만들고, 일과 교육을 연결하는 시스템을 만드는 등 지원금만 주는 것이 아닌 다른 정책이 필요하다”고 요청했습니다.","구인난에 대한 이야기도 나왔어요. 정의수 단정바이오 대표는 “모든 정책이 사람들이 일하는 것보다 일하는 것을 우선 생각하고 있다”고 말했어요. 그래서 “주거 환경을 개선하고, 교육 시스템을 더 좋게 만들어서 돈을 주는 것보다, 정책을 요청해야 한다”고 했어요."
김포새마을금고는 새마을금고 이사장실에서 김포아이사랑센터(이사장 이태호·센터장 조윤숙)에 김포지역 취약계층 어린이 돕기 성금 2천만원을 기탁했다고 5일 밝혔다.,"김포새마을금고는 5일에 새마을금고 이사장실에서 김포아이사랑센터에 2천만 원을 기부했다고 발표했어요. 이 돈은 김포 지역의 어려운 어린이들을 돕기 위해 사용될 거예요. 김포아이사랑센터의 이사장은 이태호 씨이고, 센터장은 조윤숙 씨예요.",김포새마을금고는 새마을금고 이사장실에서 김포아이사랑센터(이사장 이태호와 센터장 조윤숙)에 김포 지역의 어려운 상황에 있는 어린이들을 도와주기 위해 2천만 원의 돈을 기부했다고 5일에 발표했어요.
"환율, 13년 5개월 만에 1,360원 돌파…1,362.6원 마감","환율이란 다른 나라 돈과 우리 돈의 바꾸는 비율을 말해요. 13년 5개월 만에 우리 돈 1,000원이 다른 나라 돈으로 바꿀 때 1,360원이 넘었어요. 마지막에는 1,362.6원이 되었답니다.","환율이 13년 5개월 만에 1,360원을 넘었어요. 그리고 1,362.6원까지 마감했어요."
